STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,org_inst,National and international organizations and institutions,sex,Sex,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2009,,40.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2010,,35.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2011,,20.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2012,,35.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2013,,40.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2014,,40.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2015,,35.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2016,,35.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2017,,41.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2018,,41.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2019,,43.5,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2020,,48.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2021,,30.4,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2022,,48.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2023,,53.6,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NL,Netherlands,2024,,39.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NO,Norway,2003,,47.1,,d,definition differs (see metadata),,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NO,Norway,2004,,36.4,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NO,Norway,2005,,36.2,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NO,Norway,2006,,45.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NO,Norway,2007,,46.6,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NO,Norway,2008,,42.9,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NO,Norway,2009,,44.8,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NO,Norway,2010,,45.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NO,Norway,2011,,46.9,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NO,Norway,2012,,44.6,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NO,Norway,2013,,33.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NO,Norway,2014,,33.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NO,Norway,2015,,39.1,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NO,Norway,2016,,38.8,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NO,Norway,2017,,40.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NO,Norway,2018,,42.4,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NO,Norway,2019,,38.4,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NO,Norway,2020,,44.1,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NO,Norway,2021,,47.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NO,Norway,2022,,43.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NO,Norway,2023,,47.2,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,NO,Norway,2024,,43.2,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PL,Poland,2004,,6.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PL,Poland,2005,,14.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PL,Poland,2006,,20.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PL,Poland,2007,,18.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PL,Poland,2008,,20.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PL,Poland,2009,,21.5,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PL,Poland,2010,,18.1,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PL,Poland,2011,,20.2,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PL,Poland,2012,,26.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PL,Poland,2013,,27.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PL,Poland,2014,,29.6,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PL,Poland,2015,,29.1,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PL,Poland,2016,,17.6,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PL,Poland,2017,,18.9,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PL,Poland,2018,,17.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PL,Poland,2019,,15.1,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PL,Poland,2020,,20.4,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PL,Poland,2021,,19.4,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PL,Poland,2022,,20.2,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PL,Poland,2023,,20.6,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PL,Poland,2024,,29.4,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PT,Portugal,2003,,18.9,,d,definition differs (see metadata),,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PT,Portugal,2004,,13.5,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PT,Portugal,2005,,13.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PT,Portugal,2006,,10.2,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PT,Portugal,2007,,9.8,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PT,Portugal,2008,,11.1,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PT,Portugal,2009,,16.4,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PT,Portugal,2010,,18.2,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PT,Portugal,2011,,16.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PT,Portugal,2012,,14.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PT,Portugal,2013,,14.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PT,Portugal,2014,,14.3,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PT,Portugal,2015,,33.9,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PT,Portugal,2016,,32.2,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PT,Portugal,2017,,32.8,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PT,Portugal,2018,,36.1,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PT,Portugal,2019,,37.1,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PT,Portugal,2020,,38.6,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PT,Portugal,2021,,37.1,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PT,Portugal,2022,,35.1,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PT,Portugal,2023,,36.2,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,PT,Portugal,2024,,40.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,RO,Romania,2003,,15.0,,d,definition differs (see metadata),,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,RO,Romania,2004,,17.6,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,RO,Romania,2005,,15.2,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,RO,Romania,2006,,13.5,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,RO,Romania,2007,,0.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,RO,Romania,2008,,0.0,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,RO,Romania,2009,,18.2,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,RO,Romania,2010,,11.8,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,RO,Romania,2011,,16.7,,,,,
dataflow,ESTAT:SDG_05_50(1.0),Seats held by women in national parliaments and governments,A,Annual,GOV_NAT,National government,F,Females,PC_WMN,Percentage of women,RO,Romania,2012,,19.0,,,,,
